SEASON_1,PLAYER_ID,HOME_TEAM,SHOT_MADE,ACTION_TYPE,SHOT_TYPE,BASIC_ZONE,ZONE_NAME,ZONE_RANGE,LOC_X,LOC_Y,SHOT_DISTANCE,QUARTER,MINS_LEFT,SECS_LEFT,TIME_REMAINING
2021,202692,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,2.41,6.715,25,3,6,20,1100
2021,203493,True,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,2.3600000000000003,6.455,24,3,6,56,1136
2021,203493,True,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,1.4,7.935,25,3,7,44,1184
2021,203493,True,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,-0.79,8.185,25,3,8,16,1216
2021,203493,True,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,-2.3,6.945,25,3,8,41,1241
2021,1629628,True,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,-0.73,6.025,7,3,9,3,1263
2021,203901,True,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.09,5.815,0,3,9,30,1290
2021,203944,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,-0.2,8.285,25,3,9,52,1312
2021,203901,True,False,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,-0.4,6.695,10,3,10,20,1340
2021,203457,True,True,Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.08,6.025,2,3,11,20,1400
2021,203457,True,False,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,5.775,0,3,11,22,1402
2021,1629628,True,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.05,5.795,0,3,11,26,1406
2021,203944,True,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side,16-24 ft.,1.58,6.295,16,2,0,1,1441
2021,202692,True,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,0.76,8.195,25,2,0,35,1475
2021,1628373,True,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,2.24,6.305,23,2,1,10,1510
2021,202692,True,True,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.15,6.135,3,2,1,36,1536
2021,202692,True,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.06,5.915,1,2,2,12,1572
2021,203944,True,False,Jump Shot,2PT Field Goal,Mid-Range,Right Side,8-16 ft.,1.21,5.945,12,2,2,59,1619
2021,202692,True,True,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.1699999999999999,5.805,1,2,4,6,1686
2021,202692,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,-0.97,8.135,25,2,4,33,1713
2021,202692,True,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,-0.89,8.094999999999999,24,2,5,3,1743
2021,203944,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,-0.0,8.375,26,2,6,10,1810
2021,201959,True,True,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.03,6.135,3,2,6,41,1841
2021,201959,True,False,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,-0.11,6.245,4,2,6,46,1846
2021,202692,True,False,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center,16-24 ft.,-0.67,7.815,21,2,7,3,1863
2021,1630193,True,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.01,5.935,1,2,7,33,1893
2021,1630193,True,False,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,-1.27,8.015,25,2,8,9,1929
2021,203944,True,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.25,5.915,2,2,8,31,1951
2021,201959,True,True,Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.03,5.835,0,2,9,37,2017
2021,202692,True,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.18,5.885,2,2,10,5,2045
2021,1629628,True,False,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,1.25,7.975,25,2,10,33,2073
2021,201959,True,True,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,-0.51,6.175,6,2,10,56,2096
2021,1629628,True,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,-2.26,5.865,22,2,11,25,2125
2021,1629628,True,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.13,5.775,1,2,11,28,2128
2021,203944,True,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center,16-24 ft.,-1.13,7.175,17,1,0,41,2201
2021,202692,True,False,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side Center,16-24 ft.,-1.03,7.485,19,1,1,7,2227
2021,1630193,True,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,0.19,6.775,10,1,1,41,2261
2021,1630193,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,-1.7600000000000002,7.625,25,1,2,22,2302
2021,203944,True,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center,16-24 ft.,-1.19,7.675,22,1,2,31,2311
2021,203944,True,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side,8-16 ft.,-1.36,5.825,13,1,3,5,2345
2021,203944,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,0.54,8.245000000000001,25,1,3,47,2387
2021,1629628,True,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,-0.06,6.575,8,1,4,10,2410
2021,1629628,True,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side,8-16 ft.,-0.78,5.995,8,1,5,18,2478
2021,1629628,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,-0.22,8.405000000000001,26,1,5,22,2482
2021,203493,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,-0.26,8.254999999999999,24,1,6,42,2562
2021,203944,True,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center,16-24 ft.,0.73,7.625,19,1,6,46,2566
2021,1629628,True,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.0699999999999999,5.885,1,1,6,57,2577
2021,203901,True,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.09,5.985,2,1,7,23,2603
2021,203944,True,True,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side,8-16 ft.,1.1,6.525,13,1,7,52,2632
2021,203493,True,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,-0.43,8.355,26,1,8,38,2678
2021,203457,True,True,Running Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.02,5.865,0,1,9,19,2719
2021,203944,True,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,16-24 ft.,0.12,7.835,20,1,9,52,2752
2021,203901,True,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.16,5.995,2,1,10,50,2810
2021,203944,True,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side,16-24 ft.,1.4300000000000002,6.715,17,1,11,24,2844
2021,1629628,False,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.06,6.075,3,3,9,23,1283
2021,1629628,False,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,-0.55,8.925,31,5,0,1,-719
2021,203944,False,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,-2.02,7.405,25,5,1,11,-649
2021,201565,False,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,-1.05,8.155000000000001,26,5,1,44,-616
2021,201565,False,False,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side,8-16 ft.,0.71,6.765000000000001,12,5,2,6,-594
2021,203944,False,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.14,5.935,2,5,2,38,-562
2021,1629628,False,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,-2.3,6.275,23,5,3,11,-529
2021,201565,False,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,16-24 ft.,0.4900000000000001,7.455,17,5,3,49,-491
2021,203493,False,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center,16-24 ft.,-1.37,6.945,18,5,4,16,-464
2021,203944,False,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,-0.44,6.655,9,4,0,1,1
2021,203944,False,False,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,5.775,0,4,1,1,61
2021,201565,False,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,16-24 ft.,-0.12,7.845,20,4,1,8,68
2021,201565,False,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,0.29,6.235,5,4,1,37,97
2021,203944,False,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center,16-24 ft.,-1.15,7.085,17,4,2,12,132
2021,201565,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,-1.81,7.765,26,4,2,54,174
2021,201565,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,-1.11,8.135,26,4,3,28,208
2021,203944,False,True,Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.03,5.875,1,4,4,13,253
2021,203944,False,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side,16-24 ft.,-1.42,6.555,16,4,4,57,297
2021,203944,False,True,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side,8-16 ft.,-1.17,6.115,12,4,5,35,335
2021,203944,False,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,0.36,8.245000000000001,24,4,6,1,361
2021,201565,False,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,8-16 ft.,0.85,6.265000000000001,9,4,6,56,416
2021,1628373,False,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,-2.28,6.235,23,4,7,39,459
2021,1628373,False,False,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center,16-24 ft.,1.38,7.705,23,4,8,11,491
2021,201959,False,True,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.08,5.885,1,4,8,48,528
2021,1628373,False,False,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,2.22,6.465,23,4,9,30,570
2021,203493,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,1.77,7.515,24,4,11,44,704
2021,201565,False,False,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side,8-16 ft.,0.89,6.665,12,3,0,33,753
2021,201565,False,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,-0.18,7.085,13,3,1,26,806
2021,1629628,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,1.01,8.035,24,3,1,52,832
2021,203944,False,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,1.6,7.735,25,3,2,39,879
2021,203493,False,False,Running Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.08,5.825,0,3,3,13,913
2021,201565,False,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,0.22,6.925,11,3,3,33,933
2021,201959,False,True,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,5.775,0,3,3,51,951
2021,203944,False,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.16,5.905,2,3,3,56,956
2021,203944,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,1.31,7.915,25,3,4,19,979
2021,203944,False,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side,16-24 ft.,-1.7399999999999998,6.6850000000000005,19,3,5,23,1043
2021,203457,False,False,Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.02,5.945,1,3,5,45,1065
2021,203944,False,True,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center,16-24 ft.,-1.37,6.815,17,3,6,14,1094
2021,203493,False,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,2.22,6.065,22,3,7,51,1191
2021,203944,False,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,1.55,7.735,24,3,8,27,1227
2021,203493,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,0.09,8.265,24,3,8,48,1248
2021,1629628,False,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.18,5.835,1,3,9,15,1275
2021,203901,False,False,Driving Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,-0.47,5.945,4,3,9,42,1302
2021,203493,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,0.11,8.344999999999999,25,3,10,14,1334
2021,203944,False,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,-0.19,8.344999999999999,25,3,10,43,1363
2021,201565,False,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,-0.24,6.255,5,2,0,15,1455
2021,203457,False,True,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.13,5.915,1,2,0,42,1482
2021,1629628,False,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,2.29,6.395,23,2,1,36,1536
2021,203944,False,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center,16-24 ft.,1.04,7.515,20,2,2,4,1564
2021,203944,False,True,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.16,5.885,1,2,2,40,1600
2021,201565,False,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.16,5.875,1,2,3,4,1624
2021,203944,False,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,1.7899999999999998,7.665,26,2,3,26,1646
2021,203457,False,False,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.1,5.875,1,2,4,12,1692
2021,201565,False,False,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,0.19,6.565,8,2,4,33,1713
2021,203944,False,False,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,0.45,6.385,7,2,4,59,1739
2021,203493,False,True,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,1.34,8.254999999999999,28,2,5,45,1785
2021,201565,False,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,-0.02,6.975,12,2,5,58,1798
2021,201565,False,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center,16-24 ft.,0.8699999999999999,7.495,19,2,6,40,1840
2021,1630167,False,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,-1.41,7.785,24,2,7,19,1879
2021,1628373,False,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,-1.89,7.305,24,2,7,53,1913
2021,203493,False,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,16-24 ft.,0.4,7.595,18,2,8,0,1920
2021,201959,False,False,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,-0.25,6.125,4,2,8,13,1933
2021,201565,False,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.13,5.905,1,2,8,45,1965
2021,201565,False,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,-0.05,6.465,6,2,9,0,1980
2021,1630167,False,True,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.16,5.935,2,2,9,44,2024
2021,1629628,False,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.13,5.885,1,2,10,6,2046
2021,201565,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,1.31,7.955,25,2,10,39,2079
2021,201565,False,True,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side,16-24 ft.,1.45,6.665,17,2,11,23,2123
2021,1629628,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,2.02,7.305,25,1,0,27,2187
2021,1629628,False,True,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,-0.04,6.365,5,1,0,51,2211
2021,201565,False,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side,16-24 ft.,-1.56,6.875,19,1,1,20,2240
2021,1628373,False,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,-2.22,5.915,22,1,1,46,2266
2021,1629628,False,True,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,5.925,1,1,3,2,2342
2021,1629628,False,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,-2.26,6.525,23,1,3,21,2361
2021,201565,False,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,-0.6799999999999999,5.925,6,1,3,53,2393
2021,203901,False,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.12,5.945,2,1,5,4,2464
2021,203944,False,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,8-16 ft.,1.49,6.035,15,1,5,41,2501
2021,203901,False,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.0699999999999999,5.915,1,1,6,11,2531
2021,203944,False,False,Jump Shot,2PT Field Goal,Mid-Range,Right Side,8-16 ft.,1.5,5.875,15,1,7,19,2599
2021,203493,False,False,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.08,5.875,1,1,7,23,2603
2021,203944,False,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,16-24 ft.,0.51,7.545,18,1,7,57,2637
2021,203944,False,True,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side,16-24 ft.,-1.33,6.705,16,1,9,18,2718
2021,1629628,False,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.2,5.915,2,1,9,38,2738
2021,203944,False,True,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center,16-24 ft.,-1.01,7.445,19,1,10,20,2780
2021,1629628,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,0.47,8.355,26,1,10,48,2808
2021,203944,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,-0.97,8.115,25,1,11,10,2830
2021,1629628,False,False,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.35,5.925,3,1,11,44,2864
2021,203944,False,True,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center,16-24 ft.,-1.52,6.925,19,4,0,39,39
2021,203944,False,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side,8-16 ft.,-1.45,6.185,15,4,1,6,66
2021,201565,False,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center,16-24 ft.,-1.15,7.155,17,4,1,34,94
2021,203944,False,False,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side,8-16 ft.,-0.7,6.945,13,4,2,18,138
2021,203944,False,True,Step Back Jump shot,2PT Field Goal,Mid-Range,Center,16-24 ft.,0.06,7.575,18,4,2,52,172
2021,203493,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,1.31,7.925,25,4,3,27,207
2021,201565,False,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,0.54,6.255,7,4,4,1,241
2021,201959,False,True,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.0,5.775,0,4,4,25,265
2021,1629628,False,False,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side,8-16 ft.,0.65,6.585,10,4,4,32,272
2021,203944,False,False,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side,8-16 ft.,1.33,5.735,13,4,4,47,287
2021,1629628,False,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,2.14,6.995,24,4,5,26,326
2021,201565,False,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,16-24 ft.,0.02,7.665,18,4,6,14,374
2021,201959,False,False,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,8-16 ft.,0.4900000000000001,6.875,12,4,6,42,402
2021,201565,False,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,-0.11,8.335,25,4,7,13,433
2021,1629628,False,False,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,0.48,6.235,6,4,7,23,443
2021,201565,False,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side,16-24 ft.,-1.36,6.745,16,4,8,1,481
2021,1630167,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,-2.18,7.055,25,4,8,26,506
2021,1630167,False,True,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.13,5.945,2,4,8,54,534
2021,201565,False,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,-1.96,7.315,24,4,10,25,625
2021,1630167,False,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,-0.2,5.885,2,4,11,2,662
2021,201565,False,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center,16-24 ft.,0.67,7.555,19,4,11,40,700
2021,1629628,False,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,0.48,8.295,25,3,0,1,721
2021,203944,False,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,-2.34,6.025,23,3,0,30,750
2021,203944,False,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,0.16,8.495000000000001,27,3,1,16,796
2021,203493,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,1.63,7.895,26,3,1,27,807
2021,203493,False,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,2.23,6.255,22,3,2,10,850
2021,203944,False,True,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,-0.3,6.045,4,3,2,39,879
2021,203493,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,24+ ft.,-0.08,8.425,26,3,3,9,909
2021,203944,False,False,Fadeaway Jump Shot,3PT Field Goal,Left Corner 3,Left Side,24+ ft.,-2.3,5.935,23,3,3,36,936
2021,203901,False,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,Less Than 8 ft.,0.05,6.115,3,3,4,31,991
2021,203493,False,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,24+ ft.,1.94,7.305,24,3,5,15,1035
2021,1629628,False,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,Less Than 8 ft.,0.03,6.365,5,3,6,2,1082
2021,203493,False,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,-1.52,7.925,26,3,6,19,1099
2021,1629628,False,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,24+ ft.,2.25,5.905,22,3,6,47,1127
2021,1629628,False,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,24+ ft.,-1.16,8.045,25,3,7,7,1147
